"id","id_product","name","price","discount_percentage_absolute","regular_price_amount","description_short","category_name","category_main","product_description","brief_description","ean13","upc","product_variation","quantidade","brand_name","brand_logo","animal","idade","porte","caracteristicas","alimento","gama","proteina_sabor","tipo_produto","image","image_links","name_variants","value","link","status","ref_number"
"91","30953","Osso de couro prensado para cães - Ferribiella","1,80 €",NULL,NULL,"<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ",NULL,NULL,"70 g","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","228",NULL,"Done1","012600265"
"92","30953","Osso de couro prensado para cães - Ferribiella","3,98 €",NULL,NULL,"<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ","8014302002428","GTT022A","180 g","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","511",NULL,"Done1","012600279"
"93","30953","Osso de couro prensado para cães - Ferribiella","9,38 €",NULL,NULL,"<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ","8014302002411","GTT020A","450 g","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","1157",NULL,"Done1","012600278"
"94","30953","Osso de couro prensado para cães - Ferribiella","2,46 €",NULL,NULL,"<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ","8014302002459","GTT028A","2 x 50 g","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","3856",NULL,"Done1","012600282"
"95","30953","Osso de couro prensado para cães - Ferribiella","3,22 €",NULL,NULL,"<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ","8014302002442","GTT026A","2 x 70 g","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","3876",NULL,"Done1","012600281"
"96","30953","Osso de couro prensado para cães - Ferribiella","4,92 €",NULL,NULL,"<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ","8014302002435","GTT024A","2 x 110 g","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","3855",NULL,"Done1","012600280"
"97","30953","Osso de couro prensado para cães - Ferribiella","2,46 €",NULL,NULL,"<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ","8014302002480","GTT031A","4 x 25 g","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","3857",NULL,"Done1","012600283"
"98","30953","Osso de couro prensado para cães - Ferribiella","1,44 €","Poupar 20%
                                          ","1,80 €","<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ",NULL,NULL,"70 g [STOCK-OFF]","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","4429",NULL,"Done1","012600265"
"99","7513","Dedeira Anti-placa para cães - Bogadent","13,77 €",NULL,NULL,"","Higiene oral","Cão","bogadent® DEDEIRA ANTI-PLACA Microfibras de alta tecnologia com iões de prata para remoção suave e eficaz da placa bacteriana Tecnologia patenteada com iões de prata que conferem proteção de longa duração Testado clinicamente e recomendado por médicos veterinários Adapta-se a qualquer tamanho de dedo Pode ser enxaguada e reutilizada (até 8 semanas) Disponível para cão e para cachorro Descrição: Microfibras de alta tecnologia com iões de prata para remoção suave e eficaz da placa bacteriana. Finalidade: Remoção mecânica da placa bacteriana e proteção oral para cães. Aplicação: Puxar a dedeira sobre o indicador conforme indicado na imagem e colocar o laço em redor do dedo médio para a manter corretamente colocada. Humedecer a dedeira com água ou aplicar bogadent® DENTAL LIPO-GEL antes de usar. Limpar as superfícies interiores e exteriores dos dentes e os intervalos entre os dentes aproximadamente durante 3 minutos, pressionando ligeiramente. Enxaguar a dedeira com água após usar. Recompensar o cão após utilizar o produto. Trocar após desgaste. Assegurar que o laço da dedeira se posiciona com segurança no dedo médio. Disponível em duas apresentações: Dedeira Anti-Placa para cão (2 unidades por embalagem) e Dedeira Anti-Placa para cachorro (1 unidade por embalagem)","Ver mais ","7640118831252","7456749","2 unidades","2 unidades","Bogar","https://goldpet.pt/img/m/95.jpg","Cão","","","Cuidado oral","","","","Higiene Saúde e higiene","https://goldpet.pt/34299-large_default/dedeira-anti-placa-para-caes-bogadent.jpg","['https://goldpet.pt/34299-medium_default/dedeira-anti-placa-para-caes-bogadent.jpg']","group[8]","276",NULL,"Done1","003500004"
"100","31159","Taças em inox com suporte regulável para cães - Ferribiella","16,82 €",NULL,NULL,"<p>Comedouro duplo com possibilidade de regular a altura. Ideal para cães grandes.</p>","Duplos","Cão","Comedouro com duas taças em aço inoxidável, com regulador de altura. O suporte também dá estabilidade às tigelas. ESPECIFICAÇÕES Feito em aço inoxidável; Altura regulável; Estável; Inclui 2 taças de alimentação. TAMANHO CAPACIDADE MEDIDADAS TAÇAS ALTURA MÁXIMA PESO MEDIUM 2 x 800 ml Ø 16 x 5,5 cm 38 x 26,5 x 30 cm 2,2 kg LARGE 2 x 1,57 L Ø 19 x 7 cm 46 x 38,5 x 44 cm 2,4 kg","Comedouro duplo com possibilidade de regular a altura. Ideal para cães grandes. Ver mais ","8014302177560","CIN592","Medium",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Todos os portes","","","","","","https://goldpet.pt/76029-large_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg","['https://goldpet.pt/76029-medium_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg', 'https://goldpet.pt/76030-medium_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg']","group[1]","610",NULL,"Done1","012600398"
"101","31159","Taças em inox com suporte regulável para cães - Ferribiella","21,46 €",NULL,NULL,"<p>Comedouro duplo com possibilidade de regular a altura. Ideal para cães grandes.</p>","Duplos","Cão","Comedouro com duas taças em aço inoxidável, com regulador de altura. O suporte também dá estabilidade às tigelas. ESPECIFICAÇÕES Feito em aço inoxidável; Altura regulável; Estável; Inclui 2 taças de alimentação. TAMANHO CAPACIDADE MEDIDADAS TAÇAS ALTURA MÁXIMA PESO MEDIUM 2 x 800 ml Ø 16 x 5,5 cm 38 x 26,5 x 30 cm 2,2 kg LARGE 2 x 1,57 L Ø 19 x 7 cm 46 x 38,5 x 44 cm 2,4 kg","Comedouro duplo com possibilidade de regular a altura. Ideal para cães grandes. Ver mais ","8014302177577","CIN593","Large",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Todos os portes","","","","","","https://goldpet.pt/76029-large_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg","['https://goldpet.pt/76029-medium_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg', 'https://goldpet.pt/76030-medium_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg']","group[1]","611",NULL,"Done1","012600399"
"102","24213","Ferribiella Açaime em Nylon","5,49 €",NULL,NULL,"<p>Açaime Ferribiella, disponível em vários tamanhos e cores rosa e azul.</p>","Açaimes","Cão","Açaime em nylon para cão, da marca Ferribiella. MEDIDAS Tamanho Medidas Diâmetro S 19x37cm 14,5cm M 19x37cm 16cm L 19x37cm 19cm XL 19x37cm 22cm","Açaime Ferribiella, disponível em vários tamanhos e cores rosa e azul. Ver mais ","8014302240141","CGM420/S-AZ","S",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","","","","","","","Acessórios","https://goldpet.pt/49222-large_default/ferribiella-acaime-em-nylon.jpg","['https://goldpet.pt/49222-medium_default/ferribiella-acaime-em-nylon.jpg']","group[1]","1",NULL,"Done1","012600126"
"103","24213","Ferribiella Açaime em Nylon","6,73 €",NULL,NULL,"<p>Açaime Ferribiella, disponível em vários tamanhos e cores rosa e azul.</p>","Açaimes","Cão","Açaime em nylon para cão, da marca Ferribiella. MEDIDAS Tamanho Medidas Diâmetro S 19x37cm 14,5cm M 19x37cm 16cm L 19x37cm 19cm XL 19x37cm 22cm","Açaime Ferribiella, disponível em vários tamanhos e cores rosa e azul. Ver mais ","8414302240165","CGM420/M-AZ","M",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","","","","","","","Acessórios","https://goldpet.pt/49222-large_default/ferribiella-acaime-em-nylon.jpg","['https://goldpet.pt/49222-medium_default/ferribiella-acaime-em-nylon.jpg']","group[1]","2",NULL,"Done1","012600124"
"104","24213","Ferribiella Açaime em Nylon","7,39 €",NULL,NULL,"<p>Açaime Ferribiella, disponível em vários tamanhos e cores rosa e azul.</p>","Açaimes","Cão","Açaime em nylon para cão, da marca Ferribiella. MEDIDAS Tamanho Medidas Diâmetro S 19x37cm 14,5cm M 19x37cm 16cm L 19x37cm 19cm XL 19x37cm 22cm","Açaime Ferribiella, disponível em vários tamanhos e cores rosa e azul. Ver mais ","8014302240189","CGM420/L-AZ","L",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","","","","","","","Acessórios","https://goldpet.pt/49222-large_default/ferribiella-acaime-em-nylon.jpg","['https://goldpet.pt/49222-medium_default/ferribiella-acaime-em-nylon.jpg']","group[1]","3",NULL,"Done1","012600122"
