id,title,model_number,image_list,key_features_list,features_list,specifications_list,documents_list,product_link,status
96,Entry Number Of Cylinders,Model Number: 85385.056.2RH,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_5385-056-rent_c1?$bal%2DproductDetailLarge$""]","[""Contemporary inspired design shown in a lifetime satin nickel finish"", ""Solid forged brass handleset; deadbolt is furnished with a high grade steel strike for ultimate strength and durability"", ""Handleset requires additional door prep. Standard 5-1/2\"" center to center prep will work with an additional bore hole"", ""All handlesets are crafted using the finest materials creating beautiful & timeless looks""]","[""Contemporary inspired design shown in a lifetime satin nickel finish"", ""Solid forged brass handleset; deadbolt is furnished with a high grade steel strike for ultimate strength and durability"", ""Handleset requires additional door prep. Standard 5-1/2\"" center to center prep will work with an additional bore hole"", ""All handlesets are crafted using the finest materials creating beautiful & timeless looks""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Contemporary""], [""Lock Function"", ""Entry""], [""Lever Grip Length"", ""5-3/4""], [""Projection"", ""2-17/32""], [""Maximum Door Thickness"", ""2""], [""Minimum Door Thickness"", ""1-3/8""], [""Entry Number Of Cylinders"", ""2.0""]]","[[""Instruction Sheet"", ""https://baldwinhardware.blob.core.windows.net/documents/h1705_2-pt-lock install-instructions.pdf""], [""Drilling Template"", ""https://baldwinhardware.blob.core.windows.net/documents/85385_techdrawing.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/soho-2-point-handleset-with-soho-lever?variant=sc-85385xsoho-056,Done
116,Minimum Door Thickness,Model Number: 85310.056.ENTR,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_85310-150-entr_sbs1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85310-150-entr_v1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85310-150-entr_c1?$bal%2DproductDetailLarge$""]","[""Inspired by the clean modernism of old school Hollywood, this transitional design of the Hollywood Hills collection is a showstopper.""]","[""Inspired by the clean modernism of old school Hollywood, this transitional design of the Hollywood Hills collection is a showstopper.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Transitional""], [""Lock Function"", ""Entry""], [""Maximum Door Thickness"", ""1-3/4""], [""Minimum Door Thickness"", ""1-3/4""]]","[[""Installation Guide"", ""https://baldwinhardware.blob.core.windows.net/documents/bhc_ig_pk.5708_sgl-cyl-hs.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/hollywood-hills-sectional-trim-with-k008-knob?variant=sc-85310xk008-056,Done
129,Entry Number Of Cylinders,Model Number: 8220.056,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_8220-056-sqr_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8220-056-sqr_c2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-5285-8220-056-rent-v1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8237-056-sbs1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$""]","[""Contemporary Square Deadbolt is straightforward, well-crafted, and perfect for any door requiring a lock mechanism; Single Cylinder, 1.625\"" Door Prep, Single Cylinder, 2.125\"" Door Prep."", ""Beneficial Low Profile cylinder design, 0.5\"" projection"", ""Simplicity and subtle aesthetics makes this contemporary style a perfect design for any home."", ""Accommodates door thickness of 1.75\"". Thick Door kit available for 2.0\"" and 2.25\"" thick doors""]","[""Contemporary Square Deadbolt is straightforward, well-crafted, and perfect for any door requiring a lock mechanism; Single Cylinder, 1.625\"" Door Prep, Single Cylinder, 2.125\"" Door Prep."", ""Beneficial Low Profile cylinder design, 0.5\"" projection"", ""Simplicity and subtle aesthetics makes this contemporary style a perfect design for any home."", ""Accommodates door thickness of 1.75\"". Thick Door kit available for 2.0\"" and 2.25\"" thick doors"", ""Deadbolt case is formed of heavy gauged steel for dependable strength and usage; interior parts are made of solid forged brass."", ""Latch has adjustable backset 2.375\"" to 2.75\"" to fit all standard door preparations"", ""C-Keyway, 5-pin cylinder"", ""2 Keys Included with deadbolt"", ""Additional functions in this style also include double cylinder"", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Contemporary""], [""Lock Function"", ""Single Cylinder""], [""Projection"", "".531""], [""Entry Number Of Cylinders"", ""1.0""]]","[[""Deadbolt Instructions Single and Double Cylinder"", ""https://baldwinhardware.blob.core.windows.net/documents/bhc_ig_pk.1152t_8231[eng].pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/8220-contemporary-deadbolt?variant=sc-8220-056,Done
139,Knob Rose Shape,Model Number: PV.TRA.TSR.150,"[""https://images.baldwinhardware.com/is/image/Baldwin/pv-tra-tsr-044-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/ps-tra-tsr-044-cr1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/fd-tra-tsr-044-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_5015-260-pass-c1-cr?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/ps-fed-r-trr-044-cr1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_pr-db-rdb-sc-15-smt-cb?$bal%2Dprslider$""]","[""Reserve Privacy Round Knob with Traditional Square Rose is a well-crafted and popular design with a lock mechanism for added security and privacy."", ""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Nickel-plated brass creates a crisp and clean look for both traditional and contemporary designs.""]","[""Reserve Privacy Round Knob with Traditional Square Rose is a well-crafted and popular design with a lock mechanism for added security and privacy."", ""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Nickel-plated brass creates a crisp and clean look for both traditional and contemporary designs."", ""Familiar and comforting, this item in its traditional style is timeless and classic.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Traditional""], [""Lock Function"", ""Privacy""], [""Backset Size"", ""Adjustable""], [""Knob Diameter"", ""2.219""], [""Projection"", ""2.25""], [""Maximum Door Thickness"", ""1.75""], [""Minimum Door Thickness"", ""1.375""], [""Partial Model"", ""PV.TRA.TSR.150""], [""Knob Rose Shape"", ""Square""]]","[[""Privacy Knobs & Levers Instructions"", ""https://baldwinhardware.blob.core.windows.net/documents/5064433-br-privacy-knob-and-lever.pdf""], [""Drilling Instructions - Knob or Lever"", ""https://baldwinhardware.blob.core.windows.net/documents/5048335-br-drilling-knob-lever.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-reserve-limited-warranties.pdf?sfvrsn=7bdfaa42_3""]]",https://www.baldwinhardware.com/p/traditional-knob-square-rose-privacy?variant=priv-traxtsr-150,Done
149,Lever Rose Shape,Model Number: 353SPL SQR 15,"[""https://images.baldwinhardware.com/is/image/Baldwin/353-spl-sqr-15_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_pr-lv-spl-priv-15-vb1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_pr-lv-spl-priv-15-v1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/351-spl-sqr-15_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/352-spl-sqr-15_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_pr-db-rdb-sc-15-smt-cb?$bal%2Dprslider$""]",[],[],"[[""Lock Type"", ""Tubular""], [""Lock Function"", ""Privacy""], [""Backset Size"", ""Adjustable""], [""Partial Model"", ""353SPL SQR 15""], [""Lever Handing"", ""Reversible""], [""Lever Rose Shape"", ""Square""]]","[[""Privacy Knobs & Levers Instructions"", ""https://baldwinhardware.blob.core.windows.net/documents/bhc_ig_5024705_353.pdf""], [""Use and Care Guide"", ""https://baldwinhardware.blob.core.windows.net/documents/bhc_uc.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-prestige-lifetime-limited-warranties.pdf?sfvrsn=78cdfcb4_3""]]",https://www.baldwinhardware.com/p/spyglass-lever-square-rose-privacy?variant=priv-spl-15,Done
160,Projection,Model Number: R051.056.PV,"[""https://images.baldwinhardware.com/is/image/Baldwin/r051-076-pv-rpv_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r051-076-pv-rpv_c2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r051-076-pv-rpv_c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_r051-056-entr_sbs1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r051-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r051-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5058-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Inspired by the clean modernism of the Hollywood Hills, this statement making piece leaves a lasting impression."", ""Privacy roses are sold as either a pair or individual and are used to create tubular privacy sets."", ""Includes either one or two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers, latch and adaptors sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Inspired by the clean modernism of the Hollywood Hills, this statement making piece leaves a lasting impression."", ""Privacy roses are sold as either a pair or individual and are used to create tubular privacy sets."", ""Includes either one or two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers, latch and adaptors sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""Perfectly blending a mix of traditional and modern creates a cohesive transitional style, embodied within the design of this item."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Transitional""], [""Lock Function"", ""Privacy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r051-hollywood-hills-rose-privacy?variant=priv-r051-056,Done
172,Projection,Model Number: R017.056.PV,"[""https://images.baldwinhardware.com/is/image/Baldwin/r017-056-pv-ipv-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r017-056-pv-ipv-c2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r017-056-pv-ipv-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r017-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r017-056-fd-ips-idm-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-l021-056-priv-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5006-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Clean and minimal with crisp curves, this rose adds unparalleled style."", ""Privacy roses are sold as either a pair or individual and are used to create tubular privacy sets."", ""Includes either one or two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers, latch and adaptors sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Clean and minimal with crisp curves, this rose adds unparalleled style."", ""Privacy roses are sold as either a pair or individual and are used to create tubular privacy sets."", ""Includes either one or two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers, latch and adaptors sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""This hardware has the subtle simplicity and clean aesthetic that pairs so well with a contemporary home."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Contemporary""], [""Lock Function"", ""Privacy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/r017-rose-privacy?variant=priv-r017-056,Done
183,Lever Rose Shape,Model Number: L023.056.PRIV,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-l023-056-priv-ex?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-l023-056-priv-ex2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-l023-056-priv-int?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-l023-056-pass-ex?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-l023-056-fd-ex?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r017-056-fd-ips-idm-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/l023-056-mr-rmr-lmr-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_hd-tub-r-crr-260_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-5162-056-fd-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8237-056-sbs1?$bal%2Dprslider$""]","[""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""This hardware has the subtle simplicity and clean aesthetic that pairs so well with a contemporary home.""]","[""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""This hardware has the subtle simplicity and clean aesthetic that pairs so well with a contemporary home."", ""This Estate Lever is a bold and stylish design , with artistic details, and a grip that feels great in the hand. The perfect addition to any interior door."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Contemporary""], [""Lock Function"", ""Privacy""], [""Backset Size"", ""2-3/8""], [""Lever Grip Length"", ""4.6""], [""Projection"", ""2.6""], [""Maximum Door Thickness"", ""1.75""], [""Minimum Door Thickness"", ""1.375""], [""Lever Handing"", ""Reversible""], [""Lever Rose Shape"", ""Square""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/l023-lever-with-r017-rose-privacy?variant=priv-l023xr017-056,Done
194,Knob Rose Shape,Model Number: PV.ELL.TSR.150,"[""https://images.baldwinhardware.com/is/image/Baldwin/pv-ell-tsr-044-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/fd-ell-tsr-044-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_5015-260-pass-c1-cr?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/ps-fed-r-trr-044-cr1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_pr-db-rdb-sc-15-smt-cb?$bal%2Dprslider$""]","[""Reserve Ellipse Privacy knob set with rose options is an appealing and well-crafted design with a locking mechanism perfect for moments when you prefer a little time for yourself."", ""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Nickel-plated brass creates a crisp and clean look for both traditional and contemporary designs.""]","[""Reserve Ellipse Privacy knob set with rose options is an appealing and well-crafted design with a locking mechanism perfect for moments when you prefer a little time for yourself."", ""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Nickel-plated brass creates a crisp and clean look for both traditional and contemporary designs."", ""Familiar and comforting, this item in its traditional style is timeless and classic.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Traditional""], [""Lock Function"", ""Privacy""], [""Backset Size"", ""Adjustable""], [""Knob Diameter"", ""2.437""], [""Projection"", ""2.344""], [""Maximum Door Thickness"", ""1.75""], [""Minimum Door Thickness"", ""1.375""], [""Partial Model"", ""PV.ELL.TSR.150""], [""Knob Rose Shape"", ""Square""]]","[[""Privacy Knobs & Levers Instructions"", ""https://baldwinhardware.blob.core.windows.net/documents/5064433-br-privacy-knob-and-lever.pdf""], [""Drilling Instructions - Knob or Lever"", ""https://baldwinhardware.blob.core.windows.net/documents/5048335-br-drilling-knob-lever.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-reserve-limited-warranties.pdf?sfvrsn=7bdfaa42_3""]]",https://www.baldwinhardware.com/p/ellipse-knob-traditional-square-rose-privacy?variant=priv-ellxtsr-150,Done
205,Knob Rose Shape,Model Number: PV.CON.CSR.150,"[""https://images.baldwinhardware.com/is/image/Baldwin/pv-con-csr-044-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_rs-ps-con-csr-150-ext?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_rs-fd-con-csr-150-ext?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_5055-076-ps-fd-idm_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_hd-tub-r-crr-150_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_pr-db-rdb-sc-15-smt-cb?$bal%2Dprslider$""]","[""Contemporary Privacy Door Knob with Square Rose has a locking mechanism perfect for moments when you prefer a little privacy or time to yourself."", ""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Nickel-plated brass creates a crisp and clean look for both traditional and contemporary designs.""]","[""Contemporary Privacy Door Knob with Square Rose has a locking mechanism perfect for moments when you prefer a little privacy or time to yourself."", ""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Nickel-plated brass creates a crisp and clean look for both traditional and contemporary designs."", ""This hardware has the subtle simplicity and clean aesthetic that pairs so well with a contemporary home.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Contemporary""], [""Lock Function"", ""Privacy""], [""Backset Size"", ""Adjustable""], [""Knob Diameter"", ""2.344""], [""Projection"", ""2.156""], [""Maximum Door Thickness"", ""1.75""], [""Minimum Door Thickness"", ""1.375""], [""Partial Model"", ""PV.CON.CSR.150""], [""Knob Rose Shape"", ""Round""]]","[[""Privacy Knobs & Levers Instructions"", ""https://baldwinhardware.blob.core.windows.net/documents/5064433-br-privacy-knob-and-lever.pdf""], [""Drilling Instructions - Knob or Lever"", ""https://baldwinhardware.blob.core.windows.net/documents/5048335-br-drilling-knob-lever.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-reserve-limited-warranties.pdf?sfvrsn=7bdfaa42_3""]]",https://www.baldwinhardware.com/p/contemporary-knob-square-rose-privacy?variant=priv-conxcsr-150,Done
217,Lever Rose Shape,Model Number: 5452V.112.PRIV,"[""https://images.baldwinhardware.com/is/image/Baldwin/5452v-112-priv-c1-cr?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5452v-112-priv-c2-cr?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5452v-112-priv-c3-cr?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5452v-112-pass-c1-cr?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5452v-112-fd-c1-cr?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/r030-112-ps-fd-ips-idm-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_5452-112-mr_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_tap-481_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_ps-tub-crs-150_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8041-112-sbs1?$bal%2Dprslider$""]","[""For use on interior doors where a privacy locking function is required, such as a bedroom or bathroom"", ""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Fits door thickness of 1-3/8\"" to 1-3/4\""""]","[""For use on interior doors where a privacy locking function is required, such as a bedroom or bathroom"", ""Knob or lever set paired with roses with a privacy lock to both close and secure any door with the 2.125\"" standard door preparation."", ""Privacy sets include everything needed to install the lock onto your door."", ""Fits door thickness of 1-3/8\"" to 1-3/4\"""", ""Designed for easy installation with a single set screw design"", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""This rustic styled piece places an emphasis on the organic and natural, leading to tastefully distressed looks that are approachable and relaxed.""]","[[""Lock Type"", ""Tubular""], [""Style"", ""Rustic""], [""Lock Function"", ""Privacy""], [""Backset Size"", ""2-3/8""], [""Lever Grip Length"", ""4.12""], [""Projection"", ""2.28""], [""Maximum Door Thickness"", ""1.75""], [""Minimum Door Thickness"", ""1.375""], [""Lever Handing"", ""Reversible""], [""Lever Rose Shape"", ""Arched""]]","[[""Installation Guide"", ""https://baldwinhardware.blob.core.windows.net/documents/bhc_ig_pk.2717_int-ltch.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/5452v-lever-with-r030-rose-privacy?variant=priv-5452vxr030-112,Done
227,Projection,Model Number: 5160.056,"[""https://images.baldwinhardware.com/is/image/Baldwin/5160-056-pv-i-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5160-056-pv-i-c2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5160-056-pv-i-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5006-056-ps-fd-idm-c1?$bal%2Dprslider$""]","[""Clean and minimal with crisp curves, this rose adds unparalleled style."", ""Privacy roses are sold as either a pair or individual and are used to create tubular privacy sets."", ""Includes either one or two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers, latch and adaptors sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Clean and minimal with crisp curves, this rose adds unparalleled style."", ""Privacy roses are sold as either a pair or individual and are used to create tubular privacy sets."", ""Includes either one or two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers, latch and adaptors sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""This hardware has the subtle simplicity and clean aesthetic that pairs so well with a contemporary home."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Contemporary""], [""Lock Function"", ""Privacy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/5160-rose-privacy?variant=priv-5160-056,Done
235,Projection,Model Number: 5148.056,"[""https://images.baldwinhardware.com/is/image/Baldwin/5148-056-pv-i-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5148-056-pv-i-c2?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5148-056-pv-i-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/5156-056-pv-i-c1?$bal%2Dprslider$""]","[""Textured lines add sculptural elements to this unforgettable design."", ""Privacy roses are sold as either a pair or individual and are used to create tubular privacy sets."", ""Includes either one or two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers, latch and adaptors sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set.""]","[""Textured lines add sculptural elements to this unforgettable design."", ""Privacy roses are sold as either a pair or individual and are used to create tubular privacy sets."", ""Includes either one or two roses, the appropriate backplate and the retainer(s) required to secure the rose to the door. Knobs or levers, latch and adaptors sold separately."", ""This style is featured in Quick Ship as part of a complete Passage, Privacy, Full Dummy or Half Dummy set."", ""Familiar and comforting, this item in its traditional style is timeless and classic."", ""Dependability, quality, and high design. Baldwin's Quick Ship items are ready to ship to you within 5 business days from ordering."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[[""Lock Type"", [""Tubular"", ""Mortise""]], [""Style"", ""Traditional""], [""Lock Function"", ""Privacy""], [""Projection"", "".25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/5148-rose-privacy?variant=priv-5148-056,Done
